,Substructure,Frequency0,Frequency1,Frequency2
4995,CCC(NC(=O)CN)C(OCSC)C(O)CO,0.0,0.0,1.0
4996,CCC(NC(=O)CN)C(CO)OC(CO)SC,0.0,0.0,1.0
4997,CCC(COC(SC)C(O)CO)NC(=O)CN,0.0,0.0,1.0
4998,NCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
4999,CSCOC(C(O)CO)C(CCl)NC(=O)CN,0.0,0.0,1.0
5000,CSC(CO)OC(CO)C(CCl)NC(=O)CN,0.0,0.0,1.0
5001,CSC(OCC(CCl)NC(=O)CN)C(O)CO,0.0,0.0,1.0
5002,CSC1OC(C(C)NC(=O)CN)C(O)C(O)C1O,0.0,0.0,1.0
5003,CC(=O)NC(C(C)Cl)C1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
5004,CSCOC(C(O)CO)C(NC(C)=O)C(C)Cl,0.0,0.0,1.0
5005,CSC(CO)OC(CO)C(NC(C)=O)C(C)Cl,0.0,0.0,1.0
5006,CSC(OCC(NC(C)=O)C(C)Cl)C(O)CO,0.0,0.0,1.0
5007,CCC(NC(C)=O)C1OC(SC)C(O)C(O)C1O,0.0,0.0,1.0
5008,CSC1OC(C(CCl)NC(C)=O)C(O)C(O)C1O,0.0,0.0,1.0
5009,CSC1OC(C(NC=O)C(C)Cl)C(O)C(O)C1O,0.0,0.0,1.0
5010,CCCC1CNC(C(=O)NC(CC)CO)C1,0.0,0.0,1.0
5011,CCCC1CNC(C(=O)NC(CO)CCl)C1,0.0,0.0,1.0
5012,CCCC1CNC(C(=O)NC(C)C(O)CO)C1,0.0,0.0,1.0
5013,CCCC1CNC(C(=O)NC(C)COC)C1,0.0,0.0,1.0
5014,CCCC1CC(C(=O)NC(C)CO)N(C)C1,0.0,0.0,1.0
5015,CCCC1CNC(C(=O)NCC(C)Cl)C1,0.0,0.0,1.0
5016,CCCNC(=O)C1CC(CCC)CN1C,0.0,0.0,1.0
5017,CCCC1CC(C(=O)NCCCl)N(C)C1,0.0,0.0,1.0
5018,CCCC1CNC(C(=O)NCC(CO)OC)C1,0.0,0.0,1.0
5019,CCCC1CNC(C(=O)NCC(O)C(O)CO)C1,0.0,0.0,1.0
5020,CCCC1CC(C(=O)NCC(O)CO)N(C)C1,0.0,0.0,1.0
5021,CCCC1CNC(C(=O)NCCOCS)C1,0.0,0.0,1.0
5022,CCCC1CNC(C(=O)NCCOCCO)C1,0.0,0.0,1.0
5023,CCCC1CC(C(=O)NCCOC)N(C)C1,0.0,0.0,1.0
5024,CCCC(C)CCC(=O)NC(CO)C(C)Cl,0.0,0.0,1.0
5025,CCCC(C)CCC(=O)NC(CC)C(O)CO,0.0,0.0,1.0
5026,CCCC(C)CCC(=O)NC(CC)COC,0.0,0.0,1.0
5027,CCCC(C)CCC(=O)NC(CCl)C(O)CO,0.0,0.0,1.0
5028,CCCC(C)CCC(=O)NC(CCl)COC,0.0,0.0,1.0
5029,CCCC(C)CCC(=O)NC(C)C(CO)OC,0.0,0.0,1.0
5030,CCCC(C)CCC(=O)NC(C)C(O)C(O)CO,0.0,0.0,1.0
5031,CCCC(C)CCC(=O)NC(C)COCS,0.0,0.0,1.0
5032,CCCC(C)CCC(=O)NC(C)COCCO,0.0,0.0,1.0
5033,CCCC(C)CCC(=O)NCC(CO)OCS,0.0,0.0,1.0
5034,CCCC(C)CCC(=O)NCC(CO)OCCO,0.0,0.0,1.0
5035,CCCC(C)CCC(=O)NCC(OC)C(O)CO,0.0,0.0,1.0
5036,CCCC(C)CCC(=O)NCC(O)C(O)C(O)CO,0.0,0.0,1.0
5037,CCCC(C)CCC(=O)NCCOC(S)CO,0.0,0.0,1.0
5038,CCCC(C)CCC(=O)NCCOCSC,0.0,0.0,1.0
5039,CCCC(C)CCC(=O)NCCOCC(O)CO,0.0,0.0,1.0
5040,CCCCCC(N)C(=O)NC(CO)C(C)Cl,0.0,0.0,1.0
5041,CCCCCC(N)C(=O)NC(CC)C(O)CO,0.0,0.0,1.0
5042,CCCCCC(N)C(=O)NC(CC)COC,0.0,0.0,1.0
5043,CCCCCC(NC)C(=O)NC(CC)CO,0.0,0.0,1.0
5044,CCCCCC(N)C(=O)NC(CCl)C(O)CO,0.0,0.0,1.0
5045,CCCCCC(N)C(=O)NC(CCl)COC,0.0,0.0,1.0
5046,CCCCCC(NC)C(=O)NC(CO)CCl,0.0,0.0,1.0
5047,CCCCCC(N)C(=O)NC(C)C(CO)OC,0.0,0.0,1.0
5048,CCCCCC(N)C(=O)NC(C)C(O)C(O)CO,0.0,0.0,1.0
5049,CCCCCC(NC)C(=O)NC(C)C(O)CO,0.0,0.0,1.0
5050,CCCCCC(N)C(=O)NC(C)COCS,0.0,0.0,1.0
5051,CCCCCC(N)C(=O)NC(C)COCCO,0.0,0.0,1.0
5052,CCCCCC(NC)C(=O)NC(C)COC,0.0,0.0,1.0
5053,CCCCCC(NC)C(=O)NCC(C)Cl,0.0,0.0,1.0
5054,CCCCCC(N)C(=O)NCC(CO)OCS,0.0,0.0,1.0
5055,CCCCCC(N)C(=O)NCC(CO)OCCO,0.0,0.0,1.0
5056,CCCCCC(N)C(=O)NCC(OC)C(O)CO,0.0,0.0,1.0
5057,CCCCCC(NC)C(=O)NCC(CO)OC,0.0,0.0,1.0
5058,CCCCCC(N)C(=O)NCC(O)C(O)C(O)CO,0.0,0.0,1.0
5059,CCCCCC(NC)C(=O)NCC(O)C(O)CO,0.0,0.0,1.0
5060,CCCCCC(N)C(=O)NCCOC(S)CO,0.0,0.0,1.0
5061,CCCCCC(N)C(=O)NCCOCSC,0.0,0.0,1.0
5062,CCCCCC(NC)C(=O)NCCOCS,0.0,0.0,1.0
5063,CCCCCC(N)C(=O)NCCOCC(O)CO,0.0,0.0,1.0
5064,CCCCCC(NC)C(=O)NCCOCCO,0.0,0.0,1.0
5065,CCCCCCC(=O)NC(C(C)Cl)C(O)CO,0.0,0.0,1.0
5066,CCCCCCC(=O)NC(COC)C(C)Cl,0.0,0.0,1.0
5067,CCCCCCC(=O)NC(CC)C(CO)OC,0.0,0.0,1.0
5068,CCCCCCC(=O)NC(CC)C(O)C(O)CO,0.0,0.0,1.0
5069,CCCCCCC(=O)NC(CC)COCS,0.0,0.0,1.0
5070,CCCCCCC(=O)NC(CC)COCCO,0.0,0.0,1.0
5071,CCCCCCC(=O)NC(CCl)C(CO)OC,0.0,0.0,1.0
5072,CCCCCCC(=O)NC(CCl)C(O)C(O)CO,0.0,0.0,1.0
5073,CCCCCCC(=O)NC(CCl)COCS,0.0,0.0,1.0
5074,CCCCCCC(=O)NC(CCl)COCCO,0.0,0.0,1.0
5075,CCCCCCC(=O)NC(C)C(CO)OCS,0.0,0.0,1.0
5076,CCCCCCC(=O)NC(C)C(CO)OCCO,0.0,0.0,1.0
5077,CCCCCCC(=O)NC(C)C(OC)C(O)CO,0.0,0.0,1.0
5078,CCCCCCC(=O)NC(C)C(O)C(O)C(O)CO,0.0,0.0,1.0
5079,CCCCCCC(=O)NC(C)COC(S)CO,0.0,0.0,1.0
5080,CCCCCCC(=O)NC(C)COCSC,0.0,0.0,1.0
5081,CCCCCCC(=O)NC(C)COCC(O)CO,0.0,0.0,1.0
5082,CCCCCCC(=O)NCC(CO)OC(S)CO,0.0,0.0,1.0
5083,CCCCCCC(=O)NCC(CO)OCSC,0.0,0.0,1.0
5084,CCCCCCC(=O)NCC(OCS)C(O)CO,0.0,0.0,1.0
5085,CCCCCCC(=O)NCC1OCC(O)C(O)C1O,0.0,0.0,1.0
5086,CCCCCCC(=O)NCCOC(CO)SC,0.0,0.0,1.0
5087,CCCCCCC(=O)NCCOC(S)C(O)CO,0.0,0.0,1.0
5088,CCCCCNCC(=O)NC(CO)C(C)Cl,0.0,0.0,1.0
5089,CCCCCNCC(=O)NC(CC)C(O)CO,0.0,0.0,1.0
5090,CCCCCNCC(=O)NC(CC)COC,0.0,0.0,1.0
5091,CCCCCN(C)CC(=O)NC(CC)CO,0.0,0.0,1.0
5092,CCCCCNCC(=O)NC(CCl)C(O)CO,0.0,0.0,1.0
5093,CCCCCNCC(=O)NC(CCl)COC,0.0,0.0,1.0
5094,CCCCCN(C)CC(=O)NC(CO)CCl,0.0,0.0,1.0
5095,CCCCCNCC(=O)NC(C)C(CO)OC,0.0,0.0,1.0
5096,CCCCCNCC(=O)NC(C)C(O)C(O)CO,0.0,0.0,1.0
5097,CCCCCN(C)CC(=O)NC(C)C(O)CO,0.0,0.0,1.0
5098,CCCCCNCC(=O)NC(C)COCS,0.0,0.0,1.0
5099,CCCCCNCC(=O)NC(C)COCCO,0.0,0.0,1.0
5100,CCCCCN(C)CC(=O)NC(C)COC,0.0,0.0,1.0
5101,CCCCCN(C)CC(=O)NCC(C)Cl,0.0,0.0,1.0
5102,CCCCCNCC(=O)NCC(CO)OCS,0.0,0.0,1.0
5103,CCCCCNCC(=O)NCC(CO)OCCO,0.0,0.0,1.0
5104,CCCCCNCC(=O)NCC(OC)C(O)CO,0.0,0.0,1.0
5105,CCCCCN(C)CC(=O)NCC(CO)OC,0.0,0.0,1.0
5106,CCCCCNCC(=O)NCC(O)C(O)C(O)CO,0.0,0.0,1.0
5107,CCCCCN(C)CC(=O)NCC(O)C(O)CO,0.0,0.0,1.0
5108,CCCCCNCC(=O)NCCOC(S)CO,0.0,0.0,1.0
5109,CCCCCNCC(=O)NCCOCSC,0.0,0.0,1.0
5110,CCCCCN(C)CC(=O)NCCOCS,0.0,0.0,1.0
5111,CCCCCNCC(=O)NCCOCC(O)CO,0.0,0.0,1.0
5112,CCCCCN(C)CC(=O)NCCOCCO,0.0,0.0,1.0
5113,CCC1CNC(C(=O)NC(CO)C(C)Cl)C1,0.0,0.0,1.0
5114,CCC1CNC(C(=O)NC(CC)C(O)CO)C1,0.0,0.0,1.0
5115,CCC1CNC(C(=O)NC(CC)COC)C1,0.0,0.0,1.0
5116,CCC1CC(C(=O)NC(CC)CO)N(C)C1,0.0,0.0,1.0
5117,CCC1CNC(C(=O)NC(CCl)C(O)CO)C1,0.0,0.0,1.0
5118,CCC1CNC(C(=O)NC(CCl)COC)C1,0.0,0.0,1.0
5119,CCC1CC(C(=O)NC(CO)CCl)N(C)C1,0.0,0.0,1.0
5120,CCC1CNC(C(=O)NC(C)C(CO)OC)C1,0.0,0.0,1.0
5121,CCC1CNC(C(=O)NC(C)C(O)C(O)CO)C1,0.0,0.0,1.0
5122,CCC1CC(C(=O)NC(C)C(O)CO)N(C)C1,0.0,0.0,1.0
5123,CCC1CNC(C(=O)NC(C)COCS)C1,0.0,0.0,1.0
5124,CCC1CNC(C(=O)NC(C)COCCO)C1,0.0,0.0,1.0
5125,CCC1CC(C(=O)NC(C)COC)N(C)C1,0.0,0.0,1.0
5126,CCC1CC(C(=O)NCC(C)Cl)N(C)C1,0.0,0.0,1.0
5127,CCC1CNC(C(=O)NCC(CO)OCS)C1,0.0,0.0,1.0
5128,CCC1CNC(C(=O)NCC(CO)OCCO)C1,0.0,0.0,1.0
5129,CCC1CNC(C(=O)NCC(OC)C(O)CO)C1,0.0,0.0,1.0
5130,CCC1CC(C(=O)NCC(CO)OC)N(C)C1,0.0,0.0,1.0
5131,CCC1CNC(C(=O)NCC(O)C(O)C(O)CO)C1,0.0,0.0,1.0
5132,CCC1CC(C(=O)NCC(O)C(O)CO)N(C)C1,0.0,0.0,1.0
5133,CCC1CNC(C(=O)NCCOC(S)CO)C1,0.0,0.0,1.0
5134,CCC1CNC(C(=O)NCCOCSC)C1,0.0,0.0,1.0
5135,CCC1CC(C(=O)NCCOCS)N(C)C1,0.0,0.0,1.0
5136,CCC1CNC(C(=O)NCCOCC(O)CO)C1,0.0,0.0,1.0
5137,CCC1CC(C(=O)NCCOCCO)N(C)C1,0.0,0.0,1.0
5138,CCC(C)CCC(=O)NC(C(C)Cl)C(O)CO,0.0,0.0,1.0
5139,CCC(C)CCC(=O)NC(COC)C(C)Cl,0.0,0.0,1.0
5140,CCC(C)CCC(=O)NC(CC)C(CO)OC,0.0,0.0,1.0
5141,CCC(C)CCC(=O)NC(CC)C(O)C(O)CO,0.0,0.0,1.0
5142,CCC(C)CCC(=O)NC(CC)COCS,0.0,0.0,1.0
5143,CCC(C)CCC(=O)NC(CC)COCCO,0.0,0.0,1.0
5144,CCC(C)CCC(=O)NC(CCl)C(CO)OC,0.0,0.0,1.0
5145,CCC(C)CCC(=O)NC(CCl)C(O)C(O)CO,0.0,0.0,1.0
5146,CCC(C)CCC(=O)NC(CCl)COCS,0.0,0.0,1.0
5147,CCC(C)CCC(=O)NC(CCl)COCCO,0.0,0.0,1.0
5148,CCC(C)CCC(=O)NC(C)C(CO)OCS,0.0,0.0,1.0
5149,CCC(C)CCC(=O)NC(C)C(CO)OCCO,0.0,0.0,1.0
5150,CCC(C)CCC(=O)NC(C)C(OC)C(O)CO,0.0,0.0,1.0
5151,CCC(C)CCC(=O)NC(C)C(O)C(O)C(O)CO,0.0,0.0,1.0
5152,CCC(C)CCC(=O)NC(C)COC(S)CO,0.0,0.0,1.0
5153,CCC(C)CCC(=O)NC(C)COCSC,0.0,0.0,1.0
5154,CCC(C)CCC(=O)NC(C)COCC(O)CO,0.0,0.0,1.0
5155,CCC(C)CCC(=O)NCC(CO)OC(S)CO,0.0,0.0,1.0
5156,CCC(C)CCC(=O)NCC(CO)OCSC,0.0,0.0,1.0
5157,CCC(C)CCC(=O)NCC(OCS)C(O)CO,0.0,0.0,1.0
5158,CCC(C)CCC(=O)NCC1OCC(O)C(O)C1O,0.0,0.0,1.0
5159,CCC(C)CCC(=O)NCCOC(CO)SC,0.0,0.0,1.0
5160,CCC(C)CCC(=O)NCCOC(S)C(O)CO,0.0,0.0,1.0
5161,CCCCC(NC)C(=O)NC(CO)C(C)Cl,0.0,0.0,1.0
5162,CCCCC(NC)C(=O)NC(CC)C(O)CO,0.0,0.0,1.0
5163,CCCCC(NC)C(=O)NC(CC)COC,0.0,0.0,1.0
5164,CCCCC(NC)C(=O)NC(CCl)C(O)CO,0.0,0.0,1.0
5165,CCCCC(NC)C(=O)NC(CCl)COC,0.0,0.0,1.0
5166,CCCCC(NC)C(=O)NC(C)C(CO)OC,0.0,0.0,1.0
5167,CCCCC(NC)C(=O)NC(C)C(O)C(O)CO,0.0,0.0,1.0
5168,CCCCC(NC)C(=O)NC(C)COCS,0.0,0.0,1.0
5169,CCCCC(NC)C(=O)NC(C)COCCO,0.0,0.0,1.0
5170,CCCCC(NC)C(=O)NCC(CO)OCS,0.0,0.0,1.0
5171,CCCCC(NC)C(=O)NCC(CO)OCCO,0.0,0.0,1.0
5172,CCCCC(NC)C(=O)NCC(OC)C(O)CO,0.0,0.0,1.0
5173,CCCCC(NC)C(=O)NCC(O)C(O)C(O)CO,0.0,0.0,1.0
5174,CCCCC(NC)C(=O)NCCOC(S)CO,0.0,0.0,1.0
5175,CCCCC(NC)C(=O)NCCOCSC,0.0,0.0,1.0
5176,CCCCC(NC)C(=O)NCCOCC(O)CO,0.0,0.0,1.0
5177,CCCCC(N)C(=O)NC(C(C)Cl)C(O)CO,0.0,0.0,1.0
5178,CCCCC(N)C(=O)NC(COC)C(C)Cl,0.0,0.0,1.0
5179,CCCCC(N)C(=O)NC(CC)C(CO)OC,0.0,0.0,1.0
5180,CCCCC(N)C(=O)NC(CC)C(O)C(O)CO,0.0,0.0,1.0
5181,CCCCC(N)C(=O)NC(CC)COCS,0.0,0.0,1.0
5182,CCCCC(N)C(=O)NC(CC)COCCO,0.0,0.0,1.0
5183,CCCCC(N)C(=O)NC(CCl)C(CO)OC,0.0,0.0,1.0
5184,CCCCC(N)C(=O)NC(CCl)C(O)C(O)CO,0.0,0.0,1.0
5185,CCCCC(N)C(=O)NC(CCl)COCS,0.0,0.0,1.0
5186,CCCCC(N)C(=O)NC(CCl)COCCO,0.0,0.0,1.0
5187,CCCCC(N)C(=O)NC(C)C(CO)OCS,0.0,0.0,1.0
5188,CCCCC(N)C(=O)NC(C)C(CO)OCCO,0.0,0.0,1.0
5189,CCCCC(N)C(=O)NC(C)C(OC)C(O)CO,0.0,0.0,1.0
5190,CCCCC(N)C(=O)NC(C)C(O)C(O)C(O)CO,0.0,0.0,1.0
5191,CCCCC(N)C(=O)NC(C)COC(S)CO,0.0,0.0,1.0
5192,CCCCC(N)C(=O)NC(C)COCSC,0.0,0.0,1.0
5193,CCCCC(N)C(=O)NC(C)COCC(O)CO,0.0,0.0,1.0
5194,CCCCC(N)C(=O)NCC(CO)OC(S)CO,0.0,0.0,1.0
5195,CCCCC(N)C(=O)NCC(CO)OCSC,0.0,0.0,1.0
5196,CCCCC(N)C(=O)NCC(OCS)C(O)CO,0.0,0.0,1.0
5197,CCCCC(N)C(=O)NCC1OCC(O)C(O)C1O,0.0,0.0,1.0
5198,CCCCC(N)C(=O)NCCOC(CO)SC,0.0,0.0,1.0
5199,CCCCC(N)C(=O)NCCOC(S)C(O)CO,0.0,0.0,1.0
5200,CCCCCC(=O)NC(C(C)Cl)C(CO)OC,0.0,0.0,1.0
5201,CCCCCC(=O)NC(C(C)Cl)C(O)C(O)CO,0.0,0.0,1.0
5202,CCCCCC(=O)NC(COCS)C(C)Cl,0.0,0.0,1.0
5203,CCCCCC(=O)NC(COCCO)C(C)Cl,0.0,0.0,1.0
5204,CCCCCC(=O)NC(CC)C(CO)OCS,0.0,0.0,1.0
5205,CCCCCC(=O)NC(CC)C(CO)OCCO,0.0,0.0,1.0
5206,CCCCCC(=O)NC(CC)C(OC)C(O)CO,0.0,0.0,1.0
5207,CCCCCC(=O)NC(CC)C(O)C(O)C(O)CO,0.0,0.0,1.0
5208,CCCCCC(=O)NC(CC)COC(S)CO,0.0,0.0,1.0
5209,CCCCCC(=O)NC(CC)COCSC,0.0,0.0,1.0
5210,CCCCCC(=O)NC(CC)COCC(O)CO,0.0,0.0,1.0
5211,CCCCCC(=O)NC(CCl)C(CO)OCS,0.0,0.0,1.0
5212,CCCCCC(=O)NC(CCl)C(CO)OCCO,0.0,0.0,1.0
5213,CCCCCC(=O)NC(CCl)C(OC)C(O)CO,0.0,0.0,1.0
5214,CCCCCC(=O)NC(CCl)C(O)C(O)C(O)CO,0.0,0.0,1.0
5215,CCCCCC(=O)NC(CCl)COC(S)CO,0.0,0.0,1.0
5216,CCCCCC(=O)NC(CCl)COCSC,0.0,0.0,1.0
5217,CCCCCC(=O)NC(CCl)COCC(O)CO,0.0,0.0,1.0
5218,CCCCCC(=O)NC(C)C(CO)OC(S)CO,0.0,0.0,1.0
5219,CCCCCC(=O)NC(C)C(CO)OCSC,0.0,0.0,1.0
5220,CCCCCC(=O)NC(C)C(OCS)C(O)CO,0.0,0.0,1.0
5221,CCCCCC(=O)NC(C)C1OCC(O)C(O)C1O,0.0,0.0,1.0
5222,CCCCCC(=O)NC(C)COC(CO)SC,0.0,0.0,1.0
5223,CCCCCC(=O)NC(C)COC(S)C(O)CO,0.0,0.0,1.0
5224,CCCCCC(=O)NCC(CO)OC(CO)SC,0.0,0.0,1.0
5225,CCCCCC(=O)NCC1OC(S)C(O)C(O)C1O,0.0,0.0,1.0
5226,CCCCCC(=O)NCC(OCSC)C(O)CO,0.0,0.0,1.0
5227,CCCCCC(=O)NCCOC(SC)C(O)CO,0.0,0.0,1.0
5228,CCCCN(C)CC(=O)NC(CO)C(C)Cl,0.0,0.0,1.0
5229,CCCCN(C)CC(=O)NC(CC)C(O)CO,0.0,0.0,1.0
5230,CCCCN(C)CC(=O)NC(CC)COC,0.0,0.0,1.0
5231,CCCCN(C)CC(=O)NC(CCl)C(O)CO,0.0,0.0,1.0
5232,CCCCN(C)CC(=O)NC(CCl)COC,0.0,0.0,1.0
5233,CCCCN(C)CC(=O)NC(C)C(CO)OC,0.0,0.0,1.0
5234,CCCCN(C)CC(=O)NC(C)C(O)C(O)CO,0.0,0.0,1.0
5235,CCCCN(C)CC(=O)NC(C)COCS,0.0,0.0,1.0
5236,CCCCN(C)CC(=O)NC(C)COCCO,0.0,0.0,1.0
5237,CCCCN(C)CC(=O)NCC(CO)OCS,0.0,0.0,1.0
5238,CCCCN(C)CC(=O)NCC(CO)OCCO,0.0,0.0,1.0
5239,CCCCN(C)CC(=O)NCC(OC)C(O)CO,0.0,0.0,1.0
5240,CCCCN(C)CC(=O)NCC(O)C(O)C(O)CO,0.0,0.0,1.0
5241,CCCCN(C)CC(=O)NCCOC(S)CO,0.0,0.0,1.0
5242,CCCCN(C)CC(=O)NCCOCSC,0.0,0.0,1.0
5243,CCCCN(C)CC(=O)NCCOCC(O)CO,0.0,0.0,1.0
5244,CCCCNCC(=O)NC(C(C)Cl)C(O)CO,0.0,0.0,1.0
5245,CCCCNCC(=O)NC(COC)C(C)Cl,0.0,0.0,1.0
5246,CCCCNCC(=O)NC(CC)C(CO)OC,0.0,0.0,1.0
5247,CCCCNCC(=O)NC(CC)C(O)C(O)CO,0.0,0.0,1.0
5248,CCCCNCC(=O)NC(CC)COCS,0.0,0.0,1.0
5249,CCCCNCC(=O)NC(CC)COCCO,0.0,0.0,1.0
5250,CCCCNCC(=O)NC(CCl)C(CO)OC,0.0,0.0,1.0
5251,CCCCNCC(=O)NC(CCl)C(O)C(O)CO,0.0,0.0,1.0
5252,CCCCNCC(=O)NC(CCl)COCS,0.0,0.0,1.0
5253,CCCCNCC(=O)NC(CCl)COCCO,0.0,0.0,1.0
5254,CCCCNCC(=O)NC(C)C(CO)OCS,0.0,0.0,1.0
5255,CCCCNCC(=O)NC(C)C(CO)OCCO,0.0,0.0,1.0
5256,CCCCNCC(=O)NC(C)C(OC)C(O)CO,0.0,0.0,1.0
5257,CCCCNCC(=O)NC(C)C(O)C(O)C(O)CO,0.0,0.0,1.0
5258,CCCCNCC(=O)NC(C)COC(S)CO,0.0,0.0,1.0
5259,CCCCNCC(=O)NC(C)COCSC,0.0,0.0,1.0
5260,CCCCNCC(=O)NC(C)COCC(O)CO,0.0,0.0,1.0
5261,CCCCNCC(=O)NCC(CO)OC(S)CO,0.0,0.0,1.0
5262,CCCCNCC(=O)NCC(CO)OCSC,0.0,0.0,1.0
5263,CCCCNCC(=O)NCC(OCS)C(O)CO,0.0,0.0,1.0
5264,CCCCNCC(=O)NCC1OCC(O)C(O)C1O,0.0,0.0,1.0
5265,CCCCNCC(=O)NCCOC(CO)SC,0.0,0.0,1.0
5266,CCCCNCC(=O)NCCOC(S)C(O)CO,0.0,0.0,1.0
5267,CC1CC(C(=O)NC(CO)C(C)Cl)N(C)C1,0.0,0.0,1.0
5268,CCC(NC(=O)C1CC(C)CN1C)C(O)CO,0.0,0.0,1.0
5269,CCC(COC)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
5270,CC1CC(C(=O)NC(CCl)C(O)CO)N(C)C1,0.0,0.0,1.0
5271,COCC(CCl)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
5272,COC(CO)C(C)NC(=O)C1CC(C)CN1C,0.0,0.0,1.0
5273,CC1CC(C(=O)NC(C)C(O)C(O)CO)N(C)C1,0.0,0.0,1.0
5274,CC1CC(C(=O)NC(C)COCS)N(C)C1,0.0,0.0,1.0
5275,CC1CC(C(=O)NC(C)COCCO)N(C)C1,0.0,0.0,1.0
5276,CC1CC(C(=O)NCC(CO)OCS)N(C)C1,0.0,0.0,1.0
5277,CC1CC(C(=O)NCC(CO)OCCO)N(C)C1,0.0,0.0,1.0
5278,COC(CNC(=O)C1CC(C)CN1C)C(O)CO,0.0,0.0,1.0
5279,CC1CC(C(=O)NCC(O)C(O)C(O)CO)N(C)C1,0.0,0.0,1.0
5280,CC1CC(C(=O)NCCOC(S)CO)N(C)C1,0.0,0.0,1.0
5281,CSCOCCNC(=O)C1CC(C)CN1C,0.0,0.0,1.0
5282,CC1CC(C(=O)NCCOCC(O)CO)N(C)C1,0.0,0.0,1.0
5283,CC1CNC(C(=O)NC(C(C)Cl)C(O)CO)C1,0.0,0.0,1.0
5284,COCC(NC(=O)C1CC(C)CN1)C(C)Cl,0.0,0.0,1.0
5285,CCC(NC(=O)C1CC(C)CN1)C(CO)OC,0.0,0.0,1.0
5286,CCC(NC(=O)C1CC(C)CN1)C(O)C(O)CO,0.0,0.0,1.0
5287,CCC(COCS)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
5288,CCC(COCCO)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
5289,COC(CO)C(CCl)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
5290,CC1CNC(C(=O)NC(CCl)C(O)C(O)CO)C1,0.0,0.0,1.0
5291,CC1CNC(C(=O)NC(CCl)COCS)C1,0.0,0.0,1.0
5292,CC1CNC(C(=O)NC(CCl)COCCO)C1,0.0,0.0,1.0
5293,CC1CNC(C(=O)NC(C)C(CO)OCS)C1,0.0,0.0,1.0
5294,CC1CNC(C(=O)NC(C)C(CO)OCCO)C1,0.0,0.0,1.0
5295,COC(C(O)CO)C(C)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
5296,CC1CNC(C(=O)NC(C)C(O)C(O)C(O)CO)C1,0.0,0.0,1.0
5297,CC1CNC(C(=O)NC(C)COC(S)CO)C1,0.0,0.0,1.0
5298,CSCOCC(C)NC(=O)C1CC(C)CN1,0.0,0.0,1.0
5299,CC1CNC(C(=O)NC(C)COCC(O)CO)C1,0.0,0.0,1.0
5300,CC1CNC(C(=O)NCC(CO)OC(S)CO)C1,0.0,0.0,1.0
5301,CSCOC(CO)CNC(=O)C1CC(C)CN1,0.0,0.0,1.0
5302,CC1CNC(C(=O)NCC(OCS)C(O)CO)C1,0.0,0.0,1.0
5303,CC1CNC(C(=O)NCC2OCC(O)C(O)C2O)C1,0.0,0.0,1.0
5304,CSC(CO)OCCNC(=O)C1CC(C)CN1,0.0,0.0,1.0
5305,CC1CNC(C(=O)NCCOC(S)C(O)CO)C1,0.0,0.0,1.0
5306,COC(CO)C(NC(=O)CCC(C)C)C(C)Cl,0.0,0.0,1.0
5307,CC(C)CCC(=O)NC(C(C)Cl)C(O)C(O)CO,0.0,0.0,1.0
5308,CC(C)CCC(=O)NC(COCS)C(C)Cl,0.0,0.0,1.0
5309,CC(C)CCC(=O)NC(COCCO)C(C)Cl,0.0,0.0,1.0
5310,CCC(NC(=O)CCC(C)C)C(CO)OCS,0.0,0.0,1.0
5311,CCC(NC(=O)CCC(C)C)C(CO)OCCO,0.0,0.0,1.0
5312,CCC(NC(=O)CCC(C)C)C(OC)C(O)CO,0.0,0.0,1.0
5313,CCC(NC(=O)CCC(C)C)C(O)C(O)C(O)CO,0.0,0.0,1.0
5314,CCC(COC(S)CO)NC(=O)CCC(C)C,0.0,0.0,1.0
5315,CCC(COCSC)NC(=O)CCC(C)C,0.0,0.0,1.0
5316,CCC(COCC(O)CO)NC(=O)CCC(C)C,0.0,0.0,1.0
5317,CC(C)CCC(=O)NC(CCl)C(CO)OCS,0.0,0.0,1.0
5318,CC(C)CCC(=O)NC(CCl)C(CO)OCCO,0.0,0.0,1.0
5319,COC(C(O)CO)C(CCl)NC(=O)CCC(C)C,0.0,0.0,1.0
5320,CC(C)CCC(=O)NC(CCl)C(O)C(O)C(O)CO,0.0,0.0,1.0
5321,CC(C)CCC(=O)NC(CCl)COC(S)CO,0.0,0.0,1.0
5322,CSCOCC(CCl)NC(=O)CCC(C)C,0.0,0.0,1.0
5323,CC(C)CCC(=O)NC(CCl)COCC(O)CO,0.0,0.0,1.0
5324,CC(C)CCC(=O)NC(C)C(CO)OC(S)CO,0.0,0.0,1.0
5325,CSCOC(CO)C(C)NC(=O)CCC(C)C,0.0,0.0,1.0
5326,CC(C)CCC(=O)NC(C)C(OCS)C(O)CO,0.0,0.0,1.0
