Substructure,Frequency1
C.cc(ocC=N)[N+](=O)[O-].NC=O,1
C.cc([N+]=O)ocC=N.O=CNCO,1
C.cc([N+][O-])ocC=N.O=CNCO,1
C.N=Ccoc[N+](=O)[O-].O=CNCO,1
C.N=Cc1ccc([N+](=O)[O-])o1,1
N=Cc1ccc([N+]=O)o1.O=CNCO,1
N=Cc1ccc([N+][O-])o1.O=CNCO,1
cc(C=N)oc[N+](=O)[O-].O=CNCO,1
N=Ccccc[N+](=O)[O-].O=CNCO,1
cc(ocC=N)[N+](=O)[O-].O=CNCO,1
N=Cc1ccc([N+](=O)[O-])o1.NC=O,1
CC(=O)N(C=O)CO.N=Cc1ccc([N+])o1,1
cc(C=N)oc[N+]=O.CC(=O)N(C=O)CO,1
cc(C=N)oc[N+][O-].CC(=O)N(C=O)CO,1
CC(=O)N(C=O)CO.N=Ccccc[N+]=O,1
CC(=O)N(C=O)CO.N=Ccccc[N+][O-],1
cc([N+]=O)ocC=N.CC(=O)N(C=O)CO,1
cc([N+][O-])ocC=N.CC(=O)N(C=O)CO,1
CC(=O)N(C=O)CO.N=Ccoc[N+](=O)[O-],1
CC(=O)NC=O.N=Cc1ccc([N+]=O)o1,1
CC(=O)NC=O.N=Cc1ccc([N+][O-])o1,1
cc(C=N)oc[N+](=O)[O-].CC(=O)NC=O,1
CC(=O)NC=O.N=Ccccc[N+](=O)[O-],1
cc(ocC=N)[N+](=O)[O-].CC(=O)NC=O,1
CC(=O)NCO.N=Cc1ccc([N+]=O)o1,1
CC(=O)NCO.N=Cc1ccc([N+][O-])o1,1
cc(C=N)oc[N+](=O)[O-].CC(=O)NCO,1
CC(=O)NCO.N=Ccccc[N+](=O)[O-],1
cc(ocC=N)[N+](=O)[O-].CC(=O)NCO,1
CC(N)=O.N=Cc1ccc([N+](=O)[O-])o1,1
N=Cc1ccc([N+]=O)o1.O=CN(C=O)CO,1
N=Cc1ccc([N+][O-])o1.O=CN(C=O)CO,1
cc(C=N)oc[N+](=O)[O-].O=CN(C=O)CO,1
N=Ccccc[N+](=O)[O-].O=CN(C=O)CO,1
cc(ocC=N)[N+](=O)[O-].O=CN(C=O)CO,1
N=Cc1ccc([N+](=O)[O-])o1.O=CNC=O,1
C.N=Cc1ccc([N+](=O)[O-])o1.NC=O,1
C.N=Cc1ccc([N+]=O)o1.O=CNCO,1
C.N=Cc1ccc([N+][O-])o1.O=CNCO,1
C.cc(C=N)oc[N+](=O)[O-].O=CNCO,1
C.N=Ccccc[N+](=O)[O-].O=CNCO,1
C.cc(ocC=N)[N+](=O)[O-].O=CNCO,1
N=Cc1ccc([N+](=O)[O-])o1.O=CNCO,1
CC(=O)N(C=O)CO.N=Cc1ccc([N+]=O)o1,1
CC(=O)N(C=O)CO.N=Cc1ccc([N+][O-])o1,1
cc(C=N)oc[N+](=O)[O-].CC(=O)N(C=O)CO,1
CC(=O)N(C=O)CO.N=Ccccc[N+](=O)[O-],1
cc(ocC=N)[N+](=O)[O-].CC(=O)N(C=O)CO,1
CC(=O)NC=O.N=Cc1ccc([N+](=O)[O-])o1,1
CC(=O)NCO.N=Cc1ccc([N+](=O)[O-])o1,1
N=Cc1ccc([N+](=O)[O-])o1.O=CN(C=O)CO,1
C.N=Cc1ccc([N+](=O)[O-])o1.O=CNCO,1
CC(=O)N(C=O)CO.N=Cc1ccc([N+](=O)[O-])o1,1
O=S(=O)O,1
C.O=S(=O)O,1
NC=O.O=S(=O)O,1
CCC(N)=O,1
C.CC(N)=O,1
CC(N)=O.NC=O,1
CC.NC=O,1
C.C.NC=O,1
C.CNC=O,1
C.NC=O.O=S(=O)O,1
CC.O=S(=O)O,1
CNC=O.O=S(=O)O,1
C.CCC(N)=O,1
CCC(N)=O.NC=O,1
CCCC(N)=O,1
C.CC(N)=O.NC=O,1
CC.CC(N)=O,1
CNC=O.CC(N)=O,1
CC(N)=O.NC=O.O=S(=O)O,1
C.CC.NC=O,1
C.CCC,1
CC.CC,1
CC.CNC=O,1
CC.NC=O.O=S(=O)O,1
CCC.NC=O,1
CCCC,1
C.C.NC=O.O=S(=O)O,1
C.CC.O=S(=O)O,1
C.CNC=O.O=S(=O)O,1
CCCNC=O,1
CCC.O=S(=O)O,1
CC(C)NC=O,1
CCNC=O.O=S(=O)O,1
C.CCC(N)=O.NC=O,1
C.CCCC(N)=O,1
CC.CCC(N)=O,1
CCCC(N)=O.NC=O,1
CCC(N)=O.CNC=O,1
CCC(N)=O.NC=O.O=S(=O)O,1
CCCCC(N)=O,1
CCNC=O.CC(N)=O,1
C.CC(N)=O.NC=O.O=S(=O)O,1
CCC.CC(N)=O,1
CC.CC(N)=O.O=S(=O)O,1
CNC=O.CC(N)=O.O=S(=O)O,1
CC.CCNC=O,1
C.CC.NC=O.O=S(=O)O,1
C.CCC.NC=O,1
CCCCC,1
CC.CC.O=S(=O)O,1
CC.CNC=O.O=S(=O)O,1
CCCCNC=O,1
CCC.NC=O.O=S(=O)O,1
CCCC.O=S(=O)O,1
C.CCNC=O.O=S(=O)O,1
C.CC(C)NC=O,1
C.CCC.O=S(=O)O,1
CCC(C)NC=O,1
CCCNC=O.O=S(=O)O,1
CC(C)NC=O.O=S(=O)O,1
C.CCCC(N)=O.NC=O,1
CCNC=O.CCC(N)=O,1
C.CCC(N)=O.NC=O.O=S(=O)O,1
CCCCCC(N)=O,1
CC.CCC(N)=O.O=S(=O)O,1
NC(=O)CCCCNC=O,1
CCCC(N)=O.NC=O.O=S(=O)O,1
CCC(N)=O.CNC=O.O=S(=O)O,1
CCCCC(N)=O.O=S(=O)O,1
CC(N)=O.CC(C)NC=O,1
CCNC=O.CC(N)=O.O=S(=O)O,1
CCC.CC(N)=O.O=S(=O)O,1
CCCC(C)NC=O,1
CC.CCNC=O.O=S(=O)O,1
C.CCC.NC=O.O=S(=O)O,1
CCCCC.O=S(=O)O,1
CCCCNC=O.O=S(=O)O,1
C.CC(C)NC=O.O=S(=O)O,1
CCC(C)NC=O.O=S(=O)O,1
CC(CCCC(N)=O)NC=O,1
C.CCCC(N)=O.NC=O.O=S(=O)O,1
CCNC=O.CCC(N)=O.O=S(=O)O,1
CCCCCC(N)=O.O=S(=O)O,1
NC(=O)CCCCNC=O.O=S(=O)O,1
CC(N)=O.CC(C)NC=O.O=S(=O)O,1
CCCC(C)NC=O.O=S(=O)O,1
CC(CCCC(N)=O)NC=O.O=S(=O)O,1
CC=N,1
CC=C,1
cC=C,1
C.CC=N,1
CC=N.NC=O,1
C=CC=N,1
CC=Cc,1
C=Ccc,1
C=Cco,1
CC=N.CC(N)=O,1
CC=N.O=CNC=O,1
C.CC=N.NC=O,1
C.C=CC=N,1
C=CC=N.NC=O,1
cC=CC=N,1
CC=Ccc,1
CC=Cco,1
C=Cc(c)o,1
C=Cccc,1
C=Ccoc,1
CC=N.CC(=O)NC=O,1
C=CC=N.CC(N)=O,1
C=CC=N.O=CNC=O,1
C.C=CC=N.NC=O,1
C.cC=CC=N,1
cC=CC=N.NC=O,1
ccC=CC=N,1
N=CC=Cco,1
CC=Cc(c)o,1
CC=Cccc,1
CC=Ccoc,1
C=Cc(o)cc,1
C=Cc(c)oc,1
C=Ccccc,1
C=Ccocc,1
C=Ccoc[N+],1
C=CC=N.CC(=O)NC=O,1
cC=CC=N.CC(N)=O,1
cC=CC=N.O=CNC=O,1
C.cC=CC=N.NC=O,1
C.ccC=CC=N,1
C.N=CC=Cco,1
ccC=CC=N.NC=O,1
N=CC=Cco.NC=O,1
cc(o)C=CC=N,1
cccC=CC=N,1
cocC=CC=N,1
CC=Cc(o)cc,1
CC=Cc(c)oc,1
CC=Ccccc,1
CC=Ccocc,1
CC=Ccoc[N+],1
C=Cc1ccco1,1
C=Cc(c)oc[N+],1
C=Ccccc[N+],1
C=Ccoc(c)[N+],1
C=Ccoc[N+]=O,1
C=Ccoc[N+][O-],1
cC=CC=N.CC(=O)NC=O,1
ccC=CC=N.CC(N)=O,1
CC(N)=O.N=CC=Cco,1
ccC=CC=N.O=CNC=O,1
N=CC=Cco.O=CNC=O,1
C.ccC=CC=N.NC=O,1
C.N=CC=Cco.NC=O,1
C.cc(o)C=CC=N,1
C.cccC=CC=N,1
C.cocC=CC=N,1
cc(o)C=CC=N.NC=O,1
cccC=CC=N.NC=O,1
cocC=CC=N.NC=O,1
ccc(o)C=CC=N,1
coc(c)C=CC=N,1
ccccC=CC=N,1
ccocC=CC=N,1
N=CC=Ccoc[N+],1
CC=Cc1ccco1,1
CC=Cc(c)oc[N+],1
CC=Ccccc[N+],1
CC=Ccoc(c)[N+],1
CC=Ccoc[N+]=O,1
CC=Ccoc[N+][O-],1
C=Cc1ccc([N+])o1,1
C=Cc(c)oc[N+]=O,1
C=Cc(c)oc[N+][O-],1
C=Ccccc[N+]=O,1
C=Ccccc[N+][O-],1
C=Ccoc(c)[N+]=O,1
C=Ccoc(c)[N+][O-],1
C=Ccoc[N+](=O)[O-],1
ccC=CC=N.CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Cco,1
cc(o)C=CC=N.CC(N)=O,1
cccC=CC=N.CC(N)=O,1
cocC=CC=N.CC(N)=O,1
cc(o)C=CC=N.O=CNC=O,1
cccC=CC=N.O=CNC=O,1
cocC=CC=N.O=CNC=O,1
C.cc(o)C=CC=N.NC=O,1
C.cccC=CC=N.NC=O,1
C.cocC=CC=N.NC=O,1
C.ccc(o)C=CC=N,1
C.coc(c)C=CC=N,1
C.ccccC=CC=N,1
C.ccocC=CC=N,1
C.N=CC=Ccoc[N+],1
ccc(o)C=CC=N.NC=O,1
coc(c)C=CC=N.NC=O,1
ccccC=CC=N.NC=O,1
ccocC=CC=N.NC=O,1
N=CC=Ccoc[N+].NC=O,1
N=CC=Cc1ccco1,1
cc(C=CC=N)oc[N+],1
N=CC=Ccccc[N+],1
cc([N+])ocC=CC=N,1
N=CC=Ccoc[N+]=O,1
N=CC=Ccoc[N+][O-],1
CC=Cc1ccc([N+])o1,1
CC=Cc(c)oc[N+]=O,1
CC=Cc(c)oc[N+][O-],1
CC=Ccccc[N+]=O,1
CC=Ccccc[N+][O-],1
CC=Ccoc(c)[N+]=O,1
CC=Ccoc(c)[N+][O-],1
CC=Ccoc[N+](=O)[O-],1
C=Cc1ccc([N+]=O)o1,1
C=Cc1ccc([N+][O-])o1,1
C=Cc(c)oc[N+](=O)[O-],1
C=Ccccc[N+](=O)[O-],1
C=Ccoc(c)[N+](=O)[O-],1
cc(o)C=CC=N.CC(=O)NC=O,1
cccC=CC=N.CC(=O)NC=O,1
cocC=CC=N.CC(=O)NC=O,1
ccc(o)C=CC=N.CC(N)=O,1
coc(c)C=CC=N.CC(N)=O,1
ccccC=CC=N.CC(N)=O,1
ccocC=CC=N.CC(N)=O,1
CC(N)=O.N=CC=Ccoc[N+],1
ccc(o)C=CC=N.O=CNC=O,1
coc(c)C=CC=N.O=CNC=O,1
ccccC=CC=N.O=CNC=O,1
ccocC=CC=N.O=CNC=O,1
N=CC=Ccoc[N+].O=CNC=O,1
C.ccc(o)C=CC=N.NC=O,1
C.coc(c)C=CC=N.NC=O,1
C.ccccC=CC=N.NC=O,1
C.ccocC=CC=N.NC=O,1
C.N=CC=Ccoc[N+].NC=O,1
C.N=CC=Cc1ccco1,1
C.cc(C=CC=N)oc[N+],1
C.N=CC=Ccccc[N+],1
C.cc([N+])ocC=CC=N,1
C.N=CC=Ccoc[N+]=O,1
C.N=CC=Ccoc[N+][O-],1
N=CC=Cc1ccco1.NC=O,1
cc(C=CC=N)oc[N+].NC=O,1
N=CC=Ccccc[N+].NC=O,1
cc([N+])ocC=CC=N.NC=O,1
N=CC=Ccoc[N+]=O.NC=O,1
N=CC=Ccoc[N+][O-].NC=O,1
N=CC=Cc1ccc([N+])o1,1
cc(C=CC=N)oc[N+]=O,1
cc(C=CC=N)oc[N+][O-],1
N=CC=Ccccc[N+]=O,1
N=CC=Ccccc[N+][O-],1
cc([N+]=O)ocC=CC=N,1
cc([N+][O-])ocC=CC=N,1
N=CC=Ccoc[N+](=O)[O-],1
CC=Cc1ccc([N+]=O)o1,1
CC=Cc1ccc([N+][O-])o1,1
CC=Cc(c)oc[N+](=O)[O-],1
CC=Ccccc[N+](=O)[O-],1
CC=Ccoc(c)[N+](=O)[O-],1
C=Cc1ccc([N+](=O)[O-])o1,1
ccc(o)C=CC=N.CC(=O)NC=O,1
coc(c)C=CC=N.CC(=O)NC=O,1
ccccC=CC=N.CC(=O)NC=O,1
ccocC=CC=N.CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccoc[N+],1
CC(N)=O.N=CC=Cc1ccco1,1
cc(C=CC=N)oc[N+].CC(N)=O,1
CC(N)=O.N=CC=Ccccc[N+],1
cc([N+])ocC=CC=N.CC(N)=O,1
CC(N)=O.N=CC=Ccoc[N+]=O,1
CC(N)=O.N=CC=Ccoc[N+][O-],1
N=CC=Cc1ccco1.O=CNC=O,1
cc(C=CC=N)oc[N+].O=CNC=O,1
N=CC=Ccccc[N+].O=CNC=O,1
cc([N+])ocC=CC=N.O=CNC=O,1
N=CC=Ccoc[N+]=O.O=CNC=O,1
N=CC=Ccoc[N+][O-].O=CNC=O,1
C.N=CC=Cc1ccco1.NC=O,1
C.cc(C=CC=N)oc[N+].NC=O,1
C.N=CC=Ccccc[N+].NC=O,1
C.cc([N+])ocC=CC=N.NC=O,1
C.N=CC=Ccoc[N+]=O.NC=O,1
C.N=CC=Ccoc[N+][O-].NC=O,1
C.N=CC=Cc1ccc([N+])o1,1
C.cc(C=CC=N)oc[N+]=O,1
C.cc(C=CC=N)oc[N+][O-],1
C.N=CC=Ccccc[N+]=O,1
C.N=CC=Ccccc[N+][O-],1
C.cc([N+]=O)ocC=CC=N,1
C.cc([N+][O-])ocC=CC=N,1
C.N=CC=Ccoc[N+](=O)[O-],1
N=CC=Cc1ccc([N+])o1.NC=O,1
cc(C=CC=N)oc[N+]=O.NC=O,1
cc(C=CC=N)oc[N+][O-].NC=O,1
N=CC=Ccccc[N+]=O.NC=O,1
N=CC=Ccccc[N+][O-].NC=O,1
cc([N+]=O)ocC=CC=N.NC=O,1
cc([N+][O-])ocC=CC=N.NC=O,1
N=CC=Ccoc[N+](=O)[O-].NC=O,1
N=CC=Cc1ccc([N+]=O)o1,1
N=CC=Cc1ccc([N+][O-])o1,1
cc(C=CC=N)oc[N+](=O)[O-],1
N=CC=Ccccc[N+](=O)[O-],1
cc(ocC=CC=N)[N+](=O)[O-],1
CC=Cc1ccc([N+](=O)[O-])o1,1
CC(=O)NC=O.N=CC=Cc1ccco1,1
cc(C=CC=N)oc[N+].CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccccc[N+],1
cc([N+])ocC=CC=N.CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccoc[N+]=O,1
CC(=O)NC=O.N=CC=Ccoc[N+][O-],1
CC(N)=O.N=CC=Cc1ccc([N+])o1,1
cc(C=CC=N)oc[N+]=O.CC(N)=O,1
cc(C=CC=N)oc[N+][O-].CC(N)=O,1
CC(N)=O.N=CC=Ccccc[N+]=O,1
CC(N)=O.N=CC=Ccccc[N+][O-],1
cc([N+]=O)ocC=CC=N.CC(N)=O,1
cc([N+][O-])ocC=CC=N.CC(N)=O,1
CC(N)=O.N=CC=Ccoc[N+](=O)[O-],1
N=CC=Cc1ccc([N+])o1.O=CNC=O,1
cc(C=CC=N)oc[N+]=O.O=CNC=O,1
cc(C=CC=N)oc[N+][O-].O=CNC=O,1
N=CC=Ccccc[N+]=O.O=CNC=O,1
N=CC=Ccccc[N+][O-].O=CNC=O,1
cc([N+]=O)ocC=CC=N.O=CNC=O,1
cc([N+][O-])ocC=CC=N.O=CNC=O,1
N=CC=Ccoc[N+](=O)[O-].O=CNC=O,1
C.N=CC=Cc1ccc([N+])o1.NC=O,1
C.cc(C=CC=N)oc[N+]=O.NC=O,1
C.cc(C=CC=N)oc[N+][O-].NC=O,1
C.N=CC=Ccccc[N+]=O.NC=O,1
C.N=CC=Ccccc[N+][O-].NC=O,1
C.cc([N+]=O)ocC=CC=N.NC=O,1
C.cc([N+][O-])ocC=CC=N.NC=O,1
C.N=CC=Ccoc[N+](=O)[O-].NC=O,1
C.N=CC=Cc1ccc([N+]=O)o1,1
C.N=CC=Cc1ccc([N+][O-])o1,1
C.cc(C=CC=N)oc[N+](=O)[O-],1
C.N=CC=Ccccc[N+](=O)[O-],1
C.cc(ocC=CC=N)[N+](=O)[O-],1
N=CC=Cc1ccc([N+]=O)o1.NC=O,1
N=CC=Cc1ccc([N+][O-])o1.NC=O,1
cc(C=CC=N)oc[N+](=O)[O-].NC=O,1
N=CC=Ccccc[N+](=O)[O-].NC=O,1
cc(ocC=CC=N)[N+](=O)[O-].NC=O,1
N=CC=Cc1ccc([N+](=O)[O-])o1,1
CC(=O)NC=O.N=CC=Cc1ccc([N+])o1,1
cc(C=CC=N)oc[N+]=O.CC(=O)NC=O,1
cc(C=CC=N)oc[N+][O-].CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccccc[N+]=O,1
CC(=O)NC=O.N=CC=Ccccc[N+][O-],1
cc([N+]=O)ocC=CC=N.CC(=O)NC=O,1
cc([N+][O-])ocC=CC=N.CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccoc[N+](=O)[O-],1
CC(N)=O.N=CC=Cc1ccc([N+]=O)o1,1
CC(N)=O.N=CC=Cc1ccc([N+][O-])o1,1
cc(C=CC=N)oc[N+](=O)[O-].CC(N)=O,1
CC(N)=O.N=CC=Ccccc[N+](=O)[O-],1
cc(ocC=CC=N)[N+](=O)[O-].CC(N)=O,1
N=CC=Cc1ccc([N+]=O)o1.O=CNC=O,1
N=CC=Cc1ccc([N+][O-])o1.O=CNC=O,1
cc(C=CC=N)oc[N+](=O)[O-].O=CNC=O,1
N=CC=Ccccc[N+](=O)[O-].O=CNC=O,1
cc(ocC=CC=N)[N+](=O)[O-].O=CNC=O,1
C.N=CC=Cc1ccc([N+]=O)o1.NC=O,1
C.N=CC=Cc1ccc([N+][O-])o1.NC=O,1
C.cc(C=CC=N)oc[N+](=O)[O-].NC=O,1
C.N=CC=Ccccc[N+](=O)[O-].NC=O,1
C.cc(ocC=CC=N)[N+](=O)[O-].NC=O,1
C.N=CC=Cc1ccc([N+](=O)[O-])o1,1
N=CC=Cc1ccc([N+](=O)[O-])o1.NC=O,1
CC(=O)NC=O.N=CC=Cc1ccc([N+]=O)o1,1
CC(=O)NC=O.N=CC=Cc1ccc([N+][O-])o1,1
cc(C=CC=N)oc[N+](=O)[O-].CC(=O)NC=O,1
CC(=O)NC=O.N=CC=Ccccc[N+](=O)[O-],1
cc(ocC=CC=N)[N+](=O)[O-].CC(=O)NC=O,1
CC(N)=O.N=CC=Cc1ccc([N+](=O)[O-])o1,1
N=CC=Cc1ccc([N+](=O)[O-])o1.O=CNC=O,1
C.N=CC=Cc1ccc([N+](=O)[O-])o1.NC=O,1
CC(=O)NC=O.N=CC=Cc1ccc([N+](=O)[O-])o1,1
